mode,clb_replace_ratio,pair_name,config,rows,cols,workload,wl_type,K,N,V,H,dpe_count,acam_eligible,fmax_mhz,grid_w,grid_h,fpga_area_mm2,latency_ns,energy_pj,throughput_per_mm2,throughput_per_J,e_imc_vmm,e_imc_digital,e_clb_reduction,e_clb_activation,e_sram,e_dpe_grouped,e_mem_grouped,e_fpga_grouped,clb_count,dsp_count,mem_count,wc_count,run_dir
dsp_bram,0,dsp_bram,dsp_bram,0,0,fc_128_128,fc,128,128,0,0,0,False,142.528,106,106,25.157404,3816.793893129771,0,10414.42908815234,0,0,0,0,0,0,0,0,0,143,8,32,0,/mnt/vault0/jiajunh5/nl-dpe-fpl/dse/round2/dsp_bram/fc_128_128
dsp_bram,0,dsp_bram,dsp_bram,0,0,fc_2048_256,fc,2048,256,0,0,0,False,82.0627,106,106,25.157404,200042.16288277134,0,198.70675647206946,0,0,0,0,0,0,0,0,0,258,8,256,0,/mnt/vault0/jiajunh5/nl-dpe-fpl/dse/round2/dsp_bram/fc_2048_256
dsp_bram,0,dsp_bram,dsp_bram,0,0,fc_256_512,fc,256,512,0,0,0,False,104.944,106,106,25.157404,39335.264522030804,0,1010.5367239066096,0,0,0,0,0,0,0,0,0,158,8,64,0,/mnt/vault0/jiajunh5/nl-dpe-fpl/dse/round2/dsp_bram/fc_256_512
dsp_bram,0,dsp_bram,dsp_bram,0,0,fc_512_128,fc,512,128,0,0,0,False,145.621,106,106,25.157404,14283.654143289772,0,2782.8823734693037,0,0,0,0,0,0,0,0,0,152,8,32,0,/mnt/vault0/jiajunh5/nl-dpe-fpl/dse/round2/dsp_bram/fc_512_128
dsp_bram,0,dsp_bram,dsp_bram,0,0,fc_512_512,fc,512,512,0,0,0,False,97.1193,106,106,25.157404,84679.35827379316,0,469.4146265914107,0,0,0,0,0,0,0,0,0,190,8,128,0,/mnt/vault0/jiajunh5/nl-dpe-fpl/dse/round2/dsp_bram/fc_512_512
dsp_bram,0,dsp_bram,dsp_bram,0,0,fc_64_64,fc,64,64,0,0,0,False,133.185,106,106,25.157404,1201.3364868416113,0,33087.92314183133,0,0,0,0,0,0,0,0,0,132,8,32,0,/mnt/vault0/jiajunh5/nl-dpe-fpl/dse/round2/dsp_bram/fc_64_64
